post_id,date,year,nhood,city,county,price,beds,baths,sqft,room_in_apt,address,lat,lon,title,descr,details
4262923950,20131229,2013,san jose central,san jose,santa clara,2124,1,,858.0,0,,37.340351,,    Dec 28 VILLA TORINO - Every Apartment Features Designer Finishes   $2124 / 1br - 858ft² -    (san jose downtown)   pic map   ,,"<p class=""row"" data-latitude=""37.340351"" data-longitude=""-121.894413"" data-pid=""4262923950""> <a class=""i"" data-id=""0:00L0L_eUgJ8eeu05N"" href=""/web/20131229024738/http://sfbay.craigslist.org/sby/apa/4262923950.html""></a> ""star""> ""pl""> ""date"">Dec 28 <a href=""/web/20131229024738/http://sfbay.craigslist.org/sby/apa/4262923950.html"">VILLA TORINO - Every Apartment Features Designer Finishes</a>  ""l2""> ""price"">$2124 / 1br - 858ft² -  ""pnr""> <small> (san jose downtown)</small> ""px""> ""p""> pic <a class=""maptag"" data-pid=""4262923950"" href=""#"">map</a>   </p>"
pre2013_16940,20120130,2012,oakland east,oakland,alameda,800,1,,700.0,0,,,,"$800 / 1br - 700ft² - 1BD, 4plx for rent",,
pre2013_60523,20120321,2012,union city,union city,alameda,4500,5,4.0,5000.0,0,,,,"$4500 / 5br - 5000ft² - Spacious 5 Bedroom, 4 Bath Home in a Nice Neighborhood with Views",,
pre2013_105683,20040712,2004,mountain view,mountain view,santa clara,900,1,,,0,,,,"$900 / 1br - 2nd floor unit, quiet complex, close to #101, #85 & Moffett Field.",,
pre2013_64650,20120401,2012,foster city,foster city,san mateo,3764,2,2.0,,0,,,,$3764 / 2br - Spacious 2 BR 2 BA Large living room with optional fireplace.,,
pre2013_96584,20040924,2004,parkside,san francisco,san francisco,1700,2,1.5,,0,,,,$1700  - 2 Bedrooms with one sunroom. 1 and 1/2 bathrooms for rent,,
pre2013_35340,20111116,2011,san rafael,san rafael,marin,2190,2,2.0,970.0,0,,,,$2190 / 2br - 970ft² - Beautiful 2 Bdrm 2 Ba Apt Ready for Move In!,,
pre2013_55607,20120228,2012,palo alto,palo alto,santa clara,2495,2,,875.0,0,,,,"$2495 / 2br - 875ft² - Remod. top floor on tree lined st. close to train, downtown, Stanford",,
pre2013_131525,20041130,2004,oakland east,oakland,alameda,1100,3,,,0,,,,$1100 / 3br - .3 bedroom apt. with parking.  Section 8 o.k. ,,
pre2013_134469,20050114,2005,santa cruz,santa cruz,santa cruz,875,0,,,0,,,,$875  - Downtown Studio with Loft ,,
pre2013_92894,20040815,2004,nob hill,san francisco,san francisco,1995,1,,,0,,,,$1995 / 1br - *PHOTOS* Studios + One bedroom Nob Hill. FURNISHED EXECUTIVE SUITES,,
4325287435,20140209,2014,nob hill,san francisco,san francisco,2910,1,,630.0,0,1537,37.786649,-122.413799,Gorgeous 7th floor corner 1bedroom home available! LEASE NOW!,,
5470672575,20160301,2016,glen park,san francisco,san francisco,3800,2,,1000.0,0,,,,"Şub 29 UpperFlat in SafeNeighborhd w IncredibleView nr BART, MUNI, GoogleStop   $3800 / 2br - 1000ft2 -    (glen park)   resim har.",,
pre2013_98916,20041031,2004,marina / cow hollow,san francisco,san francisco,1400,,,,0,,,,"$1400  - LARGE w/ Walk-in closet ***BEAUTIFUL*** Near shops,restaurants,bakery!",,
pre2013_40565,20111207,2011,santa rosa,santa rosa,sonoma,675,1,,500.0,0,,,,$675 / 1br - 500ft² - Classic 1 bedroom trailer in quiet park,,
pre2013_152730,20060505,2006,berkeley north / hills,berkeley,alameda,1500,2,,,0,,,,$1500 / 2br - No. Berkeley apt.,,
pre2013_6981,20080723,2008,oakland lake merritt / downtown,oakland,alameda,1025,1,1.0,,0,,,,"$1025 / 1br - 1 Bedroom 1 Bathroom Ivy Hill, fully remodeled -",,
pre2013_101595,20041129,2004,inner richmond,san francisco,san francisco,650,3,,,0,,,,$650  - Room Available 12/24 in a Fabulous 3 Bedroom Apartment,,
pre2013_31722,20110924,2011,sea cliff,san francisco,san francisco,5950,5,,3600.0,0,,,,$5950 / 5br - 3600ft² - ★★ [Lake District] ★★ Beautiful remodeled House for rent,,
5382675017,20160101,2016,CCSF,san francisco,san francisco,1650,1,1.0,300.0,0,,,,"Ara 31 Gorgeous Brand New Bedroom/Bathroom/Furnishing, Kitchen shared   $1650 / 1br - 300ft2 -    (ingleside / SFSU / CCSF)   resim har.    [×] [geri al]",,
pre2013_29540,20110111,2011,mountain view,mountain view,santa clara,1649,1,,,0,,,,$1649 / 1br - HUGE living room with 42,,
pre2013_38255,20111123,2011,brisbane,brisbane,san mateo,1175,1,,,0,,,,$1175 / 1br - Utilities included,,
3812381645,20130518,2013,SOMA / south beach,san francisco,san francisco,3350,1,,710.0,0,,37.78607,,    Gorgeous One Bedroom w. Valet Parking    $3350 / 1br - 710ft² -    (SOMA / south beach)   map   ,,"<p class=""row"" data-latitude=""37.786068"" data-longitude=""-122.392937"" data-pid=""3812381645""> <a class=""i"" href=""/web/20130518055754/http://sfbay.craigslist.org/sfc/apa/3812381645.html""></a> ""pl""> ""star""> <a href=""/web/20130518055754/http://sfbay.craigslist.org/sfc/apa/3812381645.html"">Gorgeous One Bedroom w. Valet Parking</a>  ""l2""> ""pnr""> ""price"">$3350 / 1br - 710ft² -  ""pp""> <small> (SOMA / south beach)</small> ""px""> ""p""> <a class=""maptag"" data-pid=""3812381645"" href=""#"">map</a>   </p>"
pre2013_110988,20041116,2004,los altos,los altos,santa clara,6500,4,,,0,,,,"$6500 / 4br - STUNNING: 4/5, best schools, fab kitchen, grand living & dining rooms!",,
pre2013_18396,20120211,2012,vallejo / benicia,vallejo,solano,899,1,,630.0,0,,,,$899 / 1br - 630ft² - Call Bay Village today (707) 648-1900 and tour with us!,,
pre2013_40482,20111207,2011,san mateo,san mateo,san mateo,1385,1,,948.0,0,,,,$1385 / 1br - 948ft² - PoolView-WaterfrntPicnic-LaundryOnSite-PvtSecurity,,
pre2013_152744,20060505,2006,berkeley,berkeley,alameda,925,0,,,0,,,,"$925  - Deluxe Newly remodeled charming , Hardwood Floor Studio  *Photos*",,
pre2013_49052,20120109,2012,vallejo / benicia,vallejo,solano,1700,3,2.0,,0,,,,"$1700 / 3br - Large 3bd/2 bath house, 2 car garage, fenced yard",,
pre2013_161007,20060411,2006,sunnyvale,sunnyvale,santa clara,1050,2,,,0,,,,$1050 / 2br - 2/1 HOMESTEAD RD/HOLLENBECK,,
pre2013_62818,20120328,2012,marina / cow hollow,san francisco,san francisco,1950,0,,,0,,,,"$1950 Marina Studio (Best Loc, Top Floor, Views)**Pictures**",,
pre2013_122508,20040816,2004,belmont / san carlos,belmont,san mateo,1100,2,1.0,,0,,,,$1100 / 2br -  1bath    READY FOR MOVE IN !! ,,
pre2013_9930,20110111,2011,mountain view,mountain view,santa clara,4200,2,,,0,,,,$4200 / 2br - Corporate Rental in Downtown MV,,
6558771492,20180412,2018,sunnyvale,sunnyvale,santa clara,4750,4,,1700.0,0,,,,Sunnyvale w/ Cupertino Schools. walking distance to Apple campus,,
5608268633,20160602,2016,santa rosa,santa rosa,sonoma,1700,2,1.0,894.0,0,,,,"6月 1 Big 2 bedroom, 1 bathroom, Yard area   $1700 / 2br - 894ft2 -    (santa rosa)   图片 地图    hide this posting restore this posting",,
pre2013_98297,20041025,2004,mission district,san francisco,san francisco,2750,4,,,0,,,,$2750 / 4br - HUGE 7-ROOM FLAT !,,
pre2013_13584,20120110,2012,SOMA / south beach,san francisco,san francisco,3500,1,,950.0,0,,,,$3500 / 1br - 950ft² - Beautiful Luxury Loft with exciting Ballpark Views,,
pre2013_146946,20060430,2006,diamond heights,san francisco,san francisco,1325,1,,,0,,,,$1325 / 1br - APARTMENT with pano views of city and bay with parking included,,
pre2013_140945,20050329,2005,sunnyvale,sunnyvale,santa clara,1595,2,2.0,,0,,,,$1595 / 2br - 2ba Duplex near Serra Park ,,
pre2013_18519,20120211,2012,san jose south,san jose,santa clara,2000,3,2.0,1094.0,0,,,,$2000 / 3br - 1094ft² - 3 BDR 2 BATH CONDO W/2 CAR GARAGE,,
pre2013_114571,20040710,2004,los gatos,los gatos,santa clara,1400,2,,,0,,,,$1400 / 2br - LAGOON APARTMENTS IN LOS GATOS -- THE PLACE TO LIVE!!,,
pre2013_77050,20100709,2010,santa rosa,santa rosa,sonoma,995,2,,,0,,,,$995 / 2br - HIGH CEILING 2 STORY CONDOMINIUM,,
pre2013_13071,20120106,2012,dublin / pleasanton,dublin,alameda,1728,2,2.0,980.0,0,,,,"$1728 / 2br - 980ft² - 2BR, 2Bath on Special in Downtown Pleasanton!",,
pre2013_100787,20041119,2004,pacific heights,san francisco,san francisco,1775,2,,,0,,,,$1775 / 2br - Laurel & Presidio Hts*2 BD*HDW Fl*lge Bkyd*great loc*Laundry*PICS*,,
6379102061,20171108,2017,san jose west,san jose,santa clara,3539,2,,1145.0,0,,,,MASSIVE LUXURY APARTMENTS BLOCKS FROM SANTANA ROW!,,
pre2013_31869,20110930,2011,north beach / telegraph hill,san francisco,san francisco,14500,3,,,0,,,,"$14500 / 3br - Lg Luxury 2-level Penthouse, 3bd+office, 3.5ba, 2car pk, amz GG/Bay vw",,
pre2013_131941,20041209,2004,san francisco,san francisco,san francisco,1950,1,,,0,,,,$1950  - One bedroom condo/private patio w/view ,,
4049081691,20130912,2013,marina / cow hollow,san francisco,san francisco,4500,1,1.5,,0,,37.796704,,"    Sep 12 OPEN: THUR 9/12, 6-7 ID#1412: Cw Hlw Spanish-Med Large 1+BR/1.5BA Apt   $4500 / 1br -    (marina / cow hollow)   img map   ",,"<p class=""row"" data-latitude=""37.796704"" data-longitude=""-122.438511"" data-pid=""4049081691""> <a class=""i"" href=""/web/20130912155306/http://sfbay.craigslist.org/sfc/apa/4049081691.html""></a> ""pl""> ""star""> ""date"">Sep 12 <a href=""/web/20130912155306/http://sfbay.craigslist.org/sfc/apa/4049081691.html"">OPEN: THUR 9/12, 6-7 ID#1412: Cw Hlw Spanish-Med Large 1+BR/1.5BA Apt</a>  ""l2""> ""price"">$4500 / 1br -  ""pnr""> <small> (marina / cow hollow)</small> ""px""> ""p""> img <a class=""maptag"" data-pid=""4049081691"" href=""#"">map</a>   </p>"
pre2013_6066,20090122,2009,pittsburg / antioch,pittsburg,contra costa,945,,,,0,,,,$945 Nice apartment! -,,
pre2013_102548,20041213,2004,mission district,san francisco,san francisco,940,0,,,0,,,,"$940  - unfurnished studio, 17th St. & Mission St.",,
pre2013_4701,20071028,2007,concord / pleasant hill / martinez,concord,contra costa,1695,3,,,0,,,,$1695 / 3br - Home For Rent In Martinez,,
pre2013_22808,20120304,2012,bayview,san francisco,san francisco,550,1,,,0,,,,$550 / 1br - take this big room asap!,,
5604070958,20160602,2016,sonoma,sonoma,sonoma,2750,3,,1400.0,0,,,,6月 1 Three Bedroom Sonoma Home   $2750 / 3br - 1400ft2 -    (sonoma)   图片 地图    hide this posting restore this posting,,
5819582939,20161009,2016,hayes valley,san francisco,san francisco,4149,2,,,0,,,,"이 게시물을 즐겨찾기로 설정

10월  8
Incredible 2 Bedroom in the Heart of The City! Immediate Occupancy!


$4149

                2br -
            

 (hayes valley)

 사진
                            지도







이 게시물 숨김



이 게시물 복구",,
pre2013_132990,20041230,2004,san leandro,san leandro,alameda,1450,3,,,0,,,,$1450 / 3br - **Completely Remodeled Head to Toe** ,,
pre2013_22814,20120304,2012,berkeley,berkeley,alameda,1895,1,,,0,,,,$1895 / 1br - Huge place across from Unit3!!! Move in June1st.Open House:,,
pre2013_77372,20090116,2009,nob hill,san francisco,san francisco,1195,0,,,0,,,,$1195 Charming Studio in Great Location- Open House Sunday 1:00-1:30pm -,,
pre2013_45862,20111225,2011,bernal,san francisco,san francisco,2150,1,1.0,,0,,,,"$2150 / 1br - Sm 1bd, 1ba Vict/Edw compl rmdld flat, XL kitchen, deck, yard, grt loc",,
pre2013_92258,20040808,2004,twin peaks,san francisco,san francisco,1375,1,,,0,,,,"$1375 / 1br - Twin Peaks 1 BR Deck,Vus,Laundry,Storage,Garage *PHOTOS",,
4950582377,20150407,2015,SOMA / south beach,san francisco,san francisco,5162,1,,1124.0,0,,,,BRAND NEW CENTERALLY LOCATED LOFT! 1124 sq ft!,,
pre2013_140175,20050321,2005,palo alto,palo alto,santa clara,1145,2,,,0,,,,"$1145 / 2br - new carpet, great location & excellent schools ",,
4924654883,20150309,2015,santa clara,santa clara,santa clara,2500,2,,925.0,0,,,,Need a change? Come live here!,,
pre2013_160460,20060227,2006,san jose west,san jose,santa clara,765,0,,,0,,,,"$765  - Studio - Pets Welcome!  Private Balcony! Quiet, Convenient",,
pre2013_38709,20111125,2011,san jose central,san jose,santa clara,1075,1,,,0,,,,"$1075 / 1br - Lots of Light, Lots of Everything",,
5985912315,20170202,2017,lower haight,san francisco,san francisco,3145,1,,700.0,0,2747,37.772699,-122.43576,One bedroom $3145,"A Beautiful bright great shape one bedroom apartment for rent, located on Scott st one block from Divisadero st corridor, the apartment located on the second story in the back of the building it is very bright, comfortable and quit it will be available feb 7th 2017 FOR $3149.00 Call Sameer 연락처 정보 표시","1BR / 1Ba700ft2 data-date=""2017-02-01"" data-today_msg=""지금 가능"">가능 2월 1</p>"
6379119262,20171108,2017,campbell,campbell,santa clara,2643,2,,815.0,0,,,,Great location with a large patio available for immediate move-in!,,
pre2013_31440,20110924,2011,petaluma,petaluma,sonoma,1100,3,1.0,,0,,,,$1100 / 3br - 3BR/2+1BA Single Family House - Petaluma,,
pre2013_26450,20071026,2007,marina / cow hollow,san francisco,san francisco,1600,0,,,0,,,,$1600 Giant Marina Studio W/Parking,,
pre2013_125475,20040916,2004,berkeley,berkeley,alameda,1075,2,,,0,,,,$1075 / 2br - really clean 2 bedroom in residential neighborhood ,,
pre2013_62640,20120327,2012,burlingame / hillsborough,burlingame,san mateo,3480,2,2.0,,0,,,,$3480 / 2br - 2 bed/2 bath QUIET Burlingame Library Location,,
pre2013_108310,20040828,2004,kentfield / ross,kentfield,marin,1800,2,,,0,,,,$1800 / 2br - Delightful condo across from Burges Park,,
pre2013_64594,20120401,2012,daly city,daly city,san mateo,3999,5,3.0,,0,,,,$3999 / 5br - LARGE 5 BED 3 BATH HOME! PET OK! GARAGE! YARD!!,,
pre2013_68747,20120601,2012,foster city,foster city,san mateo,2395,2,2.0,1165.0,0,,,,$2395 / 2br - 1165ft² - Spacious and lovely- 2 bathrooms-avail. now-,,
pre2013_7937,20110106,2011,civic / van ness,san francisco,san francisco,1449,0,,,0,,,,$1449 Large corner studio with dishwasher & 3 closets including a walk in ,,
4791075514,20141209,2014,palo alto,palo alto,santa clara,2650,2,2.0,1100.0,0,1326,37.461813,-122.145159,"$500 Move-in Credit 2 Bedroom 2 Bath Condo Laundry, Garage","Spacious 2 Bedroom 2 Bath Condo located close to 101 and University Ave.  Close to Facebook and downtown and only 2.5 miles from Stanford.Available Now.  $500 Move-in Credit for December move in Date. $2650 per/month, $2800 Security Deposit.  Rent includes Gardener, Garbage, and Water.  1100 Sq Ft.  No Smoking.  One year lease required.  1 Cat Welcome with Additional Deposit.This unit is on the border of Palo Alto, East Palo Alto, and Menlo Park.  School District Info:http://www.greatschools.org/school-district-boundaries-map/?lat=37.462181&lon;=-122.14530100000002&level;=e&q;=453%20east%20okeefe%20st%2094303Newer Upgraded Secure ADA Complaint Building--Built in 2003--Master Bedroom with Spacious Dressing Nook and Attached Master Bath with Granite--Private 2nd Bedroom with Large 2nd Bathroom with Granite--Designer Customizable closets with adjustable shelving and lots of hanging space/shelving options--Lots of Closet Space, Additional Coat Closet and Storage in the Washer/Dryer nook.--In Unit Upgraded Front Load Washer/Dryer--Beautiful Kitchen with Granite Countertops, Dishwasher, Microwave, New Cabinet Fronts, and Upgraded Side-By-Side Refrigerator.--Central Heating and A/C--Dual Paned Windows--2 Deeded Assigned Parking Spots--Elevator in BuildingOPEN HOUSE SATURDAY 10:30AM-12:00PM","2BR / 2Ba 1100ft2 condo  date=""2015-12-04"" today_msg=""available now"">available dec 04<br/>w/d in unit attached garage<br/>wheelchair accessible no smoking<br/>cats are OK - purrr</p>"
5054895323,20150602,2015,sonoma,sonoma,sonoma,3000,3,,1600.0,0,,,,Bike Path Single Story,,
6366006950,20171115,2017,nob hill,san francisco,san francisco,2400,0,,450.0,0,,,,"Private Studio Overlooking Tranquil Garden, Custom Closets Big Windows",,
pre2013_61916,20120325,2012,santa rosa,santa rosa,sonoma,1300,2,,,0,,,,$1300 / 2br - GREAT LOCATION/Larkfield Area,,
pre2013_92169,20040806,2004,north beach / telegraph hill,san francisco,san francisco,2100,2,,,0,,,,$2100 / 2br - VIEWS from floors 3 and up! 2-bedrooms starting at 2100! See photos.,,
pre2013_138824,20050302,2005,coastside / pescadero,pescadero,san mateo,2100,4,,,0,,,,"$2100 / 4br - El  GRANADA, , 2  MILES  NORTH OF HALF MOON BAY ",,
pre2013_52305,20120125,2012,palo alto,palo alto,santa clara,2500,2,,1150.0,0,,,,$2500 / 2br - 1150ft² - 2 bedroom condo at 101 & Embarcadero,,
pre2013_132119,20041211,2004,marina / cow hollow,san francisco,san francisco,2900,2,1.0,,0,,,,"$2900 / 2br - Cow Hollow, lg 2 bd, 1 bath, private deck, hdwd, best location ",,
pre2013_4562,20080613,2008,russian river,russian river,sonoma,1000,3,,1000.0,0,,,,$1000 / 3br - House/W&D Hkups/Storage/Central/Woodstove/1000sq.ft./Rio Nido -,,
pre2013_21672,20120226,2012,santa cruz,santa cruz,santa cruz,1025,0,,,0,,,,$1025 Beautiful Studio 2 Blocks to Downtown Santa Cruz,,
5817583045,20161016,2016,oakland west,oakland,alameda,3200,1,,1850.0,0,,,,"이 게시물을 즐겨찾기로 설정

10월 15
Open Spacious Work/Live Loft for Rent


$3200

                1850ft2 -
            

 (oakland west)

 사진
                            지도







이 게시물 숨김



이 게시물 복구",,
4965150135,20150407,2015,capitola / soquel,soquel,santa cruz,1850,1,,,0,,,,Beach living in Capitola Village,,
pre2013_66680,20120504,2012,san jose central,san jose,santa clara,1260,2,,,0,,,,$1260 / 2br - Newly Remodeled 2br/1b Condo,,
5280361136,20151022,2015,sunnyvale,sunnyvale,santa clara,2300,1,,600.0,0,,,,Apartment available for rent 2300$(1000$ cashback) December 1st,,
pre2013_82970,20060813,2006,oakland hills north / montclair,oakland,alameda,1125,1,,,0,,,,"$1125 / 1br - WOODSY NEAR PIEDMONT, PEETS",,
pre2013_146495,20060412,2006,pacific heights,san francisco,san francisco,2400,1,,,0,,,,$2400 / 1br - ALL PETS OK lg1br hdwd flrs big rooms nr Lafayette Park,,
pre2013_59395,20120318,2012,daly city,daly city,san mateo,1925,2,2.0,879.0,0,,,,$1925 / 2br - 879ft² - 2 Bedroom 2 Bath Available Now,,
pre2013_90031,20040706,2004,lakeshore,san francisco,san francisco,1550,2,,,0,,,,$1550 / 2br - Walk to SFSU & Stonestown Galaria/ parking included,,
5413904740,20160122,2016,nob hill,san francisco,san francisco,7500,3,,,0,,,,Oca 21 Upscale period property in fantastic location   $7500 / 3br -    (nob hill)   resim har.,,
pre2013_32723,20111111,2011,san jose north,san jose,santa clara,2200,2,,1181.0,0,,,,$2200 / 2br - 1181ft² - Bright and Quiet Townhouse for rent,,
pre2013_2359,20100725,2010,san jose central,san jose,santa clara,3550,1,,,0,,,,$3550 / 1br - 1x1 VIA UNIT ON SANTANA ROW LIVE IN LUXURY,,
5604659797,20160529,2016,oakland hills north / montclair,oakland,alameda,2775,1,1.0,,0,,,,May 28 1 BEDROOM / 1 BATH - LUXURIOUS CONDO - MARKETSQUARE - OLD OAKLAND   $2775 / 1br -    (oakland rockridge / claremont)   pic map    hide this posting restore this posting,,
pre2013_40169,20111130,2011,santa rosa,santa rosa,sonoma,1330,2,2.0,,0,,,,$1330 / 2br -  2 Bedroom 2 Bath  $199 Deposit (oac),,
4221506765,20131228,2013,haight ashbury,san francisco,san francisco,2695,1,,,0,,37.771136,,    Dec 27 Penthouse level Near UC Medical Center   $2695 / 1br -    (haight ashbury)   pic map   ,,"<p class=""row"" data-latitude=""37.771136"" data-longitude=""-122.452223"" data-pid=""4221506765""> <a class=""i"" data-id=""0:01414_ftjHFlT5dwJ"" href=""/web/20131228022803/http://sfbay.craigslist.org/sfc/apa/4221506765.html""></a> ""star""> ""pl""> ""date"">Dec 27 <a href=""/web/20131228022803/http://sfbay.craigslist.org/sfc/apa/4221506765.html"">Penthouse level Near UC Medical Center</a>  ""l2""> ""price"">$2695 / 1br -  ""pnr""> <small> (haight ashbury)</small> ""px""> ""p""> pic <a class=""maptag"" data-pid=""4221506765"" href=""#"">map</a>   </p>"
